date,precipitation__mm__day,temp_avg_C,temp_max_C,temp_min_C,humidity_percent,wind_speed_mps,solar_radiation_kwh_m2_day,surface_pressure_kPa,skin_temp_C,specific_humidity_gkg,soil_moisture_top_percent,soil_moisture_root_percent
2023-02-07,0.0,19.1,26.82,13.21,70.02,2.53,5.2147,102.13,19.36,9.01,0.33,0.34
2023-02-08,0.0,20.39,27.76,14.25,71.3,2.51,5.0815,102.1,20.67,9.92,0.32,0.33
2023-02-09,0.22,22.75,30.19,16.02,75.47,2.43,4.6951,101.91,23.2,12.41,0.31,0.33
2023-02-10,0.54,24.28,30.61,19.52,75.09,2.32,4.3013,101.72,24.7,13.56,0.31,0.33
2023-02-11,0.95,23.85,29.38,19.71,80.4,3.07,4.1407,101.34,23.84,14.3,0.32,0.33
2023-02-12,0.54,19.25,23.08,14.58,67.28,5.52,4.0186,101.15,19.77,9.19,0.33,0.33
2023-02-13,0.0,15.06,22.89,8.79,61.86,2.54,5.6309,101.48,15.79,6.11,0.3,0.32
2023-02-14,0.02,16.59,26.36,7.31,64.28,1.89,5.556,101.63,17.25,6.9,0.29,0.32
2023-02-15,0.0,20.91,29.37,13.7,72.61,2.47,5.3335,101.81,21.21,10.56,0.29,0.32
2023-02-16,0.0,22.94,30.24,17.7,68.78,2.61,4.7316,101.68,23.39,11.27,0.28,0.32
2023-02-17,0.03,24.25,31.89,18.2,74.17,2.82,4.9625,101.58,24.85,13.21,0.28,0.31
2023-02-18,0.03,20.12,25.88,15.35,67.33,3.62,5.268,102.06,21.23,9.64,0.27,0.31
2023-02-19,0.05,23.25,30.81,16.25,69.22,1.87,4.3296,101.98,24.24,11.64,0.27,0.31
2023-02-20,0.0,22.62,31.29,15.92,71.67,2.36,5.3143,101.65,23.51,11.44,0.27,0.31
2023-02-21,0.02,22.98,31.28,16.04,73.02,2.15,4.9322,101.46,23.76,12.16,0.26,0.3
2023-02-22,0.01,24.01,32.36,17.07,71.6,2.26,5.3695,101.65,24.42,12.38,0.26,0.3
2023-02-23,0.0,24.94,32.87,18.03,71.83,1.52,4.9795,101.94,26.02,13.34,0.25,0.3
2023-02-24,0.0,25.36,32.92,19.67,71.79,1.52,5.3647,102.17,26.47,13.41,0.25,0.3
2023-02-25,0.0,25.73,32.78,20.26,65.43,0.86,5.508,102.0,26.45,12.38,0.24,0.29
2023-02-26,0.0,23.46,32.21,15.94,59.64,1.6,5.9076,101.63,24.59,9.53,0.24,0.29
2023-02-27,0.0,22.21,31.36,15.0,69.4,2.67,5.915,101.35,23.0,10.72,0.23,0.29
2023-02-28,0.01,23.31,32.17,16.87,71.31,2.97,5.5894,101.29,24.09,11.93,0.23,0.29
2023-03-01,0.0,23.44,32.5,16.56,63.79,1.42,5.647,101.47,24.52,10.69,0.23,0.29
2023-03-02,0.01,23.41,32.29,15.86,64.11,1.97,5.9052,101.17,24.28,10.35,0.22,0.28
2023-03-03,0.01,24.99,33.45,18.5,68.88,4.27,5.7401,100.87,25.55,12.59,0.22,0.28
2023-03-04,0.02,25.57,33.42,20.24,65.54,3.34,5.5214,101.1,26.33,12.37,0.22,0.28
2023-03-05,2.06,25.54,32.3,19.35,72.29,1.04,4.8334,101.47,27.0,13.94,0.23,0.28
2023-03-06,1.45,26.37,32.75,20.99,67.89,1.3,5.178,101.51,27.57,13.55,0.29,0.28
2023-03-07,0.04,25.73,32.71,19.32,64.12,2.27,5.7574,101.37,26.96,12.21,0.25,0.28
2023-03-08,0.06,24.31,32.16,19.38,68.36,3.26,5.3107,101.43,25.45,12.14,0.23,0.28
2023-03-09,0.0,22.69,29.85,16.96,57.69,2.7,5.9762,101.62,24.17,9.17,0.22,0.28
2023-03-10,0.01,23.42,31.29,16.06,57.77,2.38,5.592,101.39,24.81,9.5,0.21,0.27
2023-03-11,0.55,23.91,30.95,19.01,58.48,2.68,5.928,100.99,24.7,10.11,0.22,0.27
2023-03-12,0.02,23.68,32.24,16.07,57.43,2.36,6.2568,101.01,24.22,9.65,0.21,0.27
2023-03-13,6.23,23.95,29.26,20.46,80.52,3.5,3.5897,100.96,24.17,14.44,0.29,0.27
2023-03-14,0.08,20.55,27.43,15.72,54.41,2.6,6.1049,101.42,21.83,7.56,0.31,0.28
2023-03-15,0.6,16.36,21.55,12.21,51.14,2.94,4.2542,101.82,17.53,5.63,0.26,0.28
2023-03-16,0.0,19.15,27.28,12.75,57.11,3.22,6.901,101.85,20.37,7.12,0.24,0.28
2023-03-17,0.0,22.04,30.59,13.91,60.95,2.76,6.2686,101.41,23.03,9.13,0.22,0.27
2023-03-18,0.02,23.75,31.67,17.08,70.7,3.31,5.1118,101.13,24.51,12.11,0.22,0.27
2023-03-19,1.6,17.61,22.45,13.26,52.65,3.67,2.5697,101.63,19.09,6.29,0.24,0.27
2023-03-20,0.68,16.28,23.86,10.4,42.83,3.25,6.888,101.92,17.84,4.38,0.25,0.27
2023-03-21,0.04,18.41,29.08,8.36,58.86,2.26,7.0159,102.07,20.16,6.78,0.22,0.27
2023-03-22,0.02,22.53,31.38,15.07,64.9,2.78,6.2234,102.12,23.86,9.93,0.21,0.27
2023-03-23,0.01,23.26,32.5,16.03,63.27,2.55,7.0003,102.01,24.65,9.9,0.2,0.27
2023-03-24,0.0,24.95,33.64,16.54,65.43,2.04,6.6569,101.53,26.37,11.64,0.2,0.26
2023-03-25,0.05,27.3,35.4,19.97,64.75,2.28,6.1814,101.35,28.87,13.39,0.2,0.26
2023-03-26,0.23,28.08,35.48,21.3,63.49,1.8,5.8423,101.45,29.68,13.7,0.19,0.26
2023-03-27,0.09,27.56,35.34,21.08,58.61,1.99,6.125,101.48,29.24,12.13,0.19,0.26
2023-03-28,0.64,27.08,35.01,19.75,56.47,2.01,5.9326,101.43,28.75,11.09,0.19,0.26
2023-03-29,1.82,24.68,31.05,19.5,66.85,2.21,5.1518,101.47,26.07,12.38,0.22,0.26
2023-03-30,0.97,23.71,31.43,18.52,59.03,3.18,6.9746,101.81,25.22,9.8,0.25,0.26
2023-03-31,0.01,24.73,31.97,18.86,59.55,3.42,6.6593,101.94,25.99,10.64,0.22,0.26
2023-04-01,0.01,26.48,34.81,20.49,66.39,2.9,6.3139,101.67,27.79,13.2,0.2,0.26
2023-04-02,0.07,27.33,34.85,20.93,62.02,2.05,6.1709,101.41,28.87,12.8,0.2,0.25
2023-04-03,0.32,27.75,34.77,21.34,55.41,1.68,5.6834,101.32,29.31,11.69,0.19,0.25
2023-04-04,0.43,27.52,35.45,20.6,58.23,1.95,6.0914,101.4,29.49,12.15,0.2,0.25
2023-04-05,0.01,27.1,34.62,20.5,63.8,3.19,6.6002,101.63,28.49,12.93,0.19,0.25
2023-04-06,0.05,27.35,34.51,21.75,61.87,3.25,6.5806,101.78,28.93,12.68,0.19,0.25
2023-04-07,0.09,26.86,34.22,21.31,63.03,2.6,6.0094,101.64,28.62,12.58,0.18,0.25
2023-04-08,2.78,26.99,33.41,20.97,61.45,1.33,6.2124,101.41,28.94,12.67,0.2,0.25
2023-04-09,4.26,24.13,28.9,19.98,72.92,3.11,3.8208,101.32,25.09,13.22,0.32,0.25
2023-04-10,6.31,22.71,28.35,19.0,71.56,4.77,5.3974,101.52,23.34,11.88,0.35,0.26
2023-04-11,0.15,23.17,28.64,19.24,53.96,5.19,5.6693,101.61,24.08,9.15,0.3,0.26
2023-04-12,8.89,22.42,25.86,19.95,73.68,4.86,2.4806,101.28,22.81,12.29,0.34,0.27
2023-04-13,2.78,25.79,32.49,19.97,71.94,2.51,6.4301,101.0,26.76,14.03,0.35,0.27
2023-04-14,0.79,26.94,33.42,20.74,64.47,1.96,6.0946,101.11,28.26,13.39,0.29,0.27
2023-04-15,6.78,27.66,34.79,21.46,62.76,1.18,6.5986,101.3,28.77,13.63,0.3,0.27
2023-04-16,11.53,25.61,30.4,21.75,78.61,1.47,5.7787,101.27,25.86,15.75,0.45,0.29
2023-04-17,17.51,22.32,26.4,17.55,85.33,1.47,4.4611,100.97,22.54,14.24,0.51,0.32
2023-04-18,0.09,21.18,29.12,14.23,59.25,2.4,8.0942,101.24,22.29,8.2,0.33,0.32
2023-04-19,0.01,21.97,28.45,16.88,59.57,2.53,7.0421,101.54,22.51,9.21,0.28,0.31
2023-04-20,0.04,24.1,30.5,18.63,64.11,2.99,7.0651,101.6,25.28,11.32,0.26,0.3
2023-04-21,1.0,25.2,32.09,18.26,68.0,1.97,6.6262,101.22,26.72,12.58,0.25,0.3
2023-04-22,1.94,26.77,33.61,20.74,65.2,1.48,6.5832,100.78,28.38,13.27,0.26,0.3
2023-04-23,0.64,25.99,32.15,20.1,67.75,2.99,7.1714,100.95,27.53,13.37,0.27,0.29
2023-04-24,14.61,24.38,28.65,20.76,79.29,2.11,4.0193,101.08,24.91,14.66,0.38,0.3
2023-04-25,11.16,24.9,30.49,20.21,76.94,2.04,5.7533,101.03,25.84,14.59,0.47,0.32
2023-04-26,6.03,24.83,29.84,20.81,79.94,1.32,6.5138,101.08,25.51,15.19,0.45,0.33
2023-04-27,4.71,25.51,30.07,21.64,81.45,1.96,6.4229,101.08,25.79,16.19,0.41,0.34
2023-04-28,5.27,24.88,30.46,20.49,80.28,1.84,4.9358,100.93,24.91,15.4,0.44,0.34
2023-04-29,5.43,25.44,30.02,22.04,82.55,2.4,3.7913,100.81,25.3,16.48,0.43,0.34
2023-04-30,7.03,24.46,28.37,20.06,71.4,5.15,6.5916,100.49,24.7,13.44,0.44,0.35
2023-05-01,0.0,23.78,31.79,16.45,59.49,2.75,7.9313,100.92,24.66,10.09,0.33,0.34
2023-05-02,0.0,24.8,33.29,17.11,65.69,3.01,7.8209,100.91,25.74,11.74,0.29,0.33
2023-05-03,0.0,24.44,31.55,18.78,57.11,2.83,7.6558,100.89,25.27,10.13,0.28,0.33
2023-05-04,0.0,24.72,32.41,17.35,49.11,1.25,7.8002,101.16,26.01,8.76,0.26,0.32
2023-05-05,0.0,25.9,33.69,18.96,62.34,2.19,6.3804,101.39,27.22,12.02,0.25,0.32
2023-05-06,1.62,25.69,31.4,21.9,66.45,2.64,6.3214,101.62,27.05,13.17,0.27,0.31
2023-05-07,0.01,24.89,31.06,20.0,63.71,3.4,7.2821,101.71,26.2,11.81,0.27,0.31
2023-05-08,0.0,24.85,32.59,17.45,59.23,2.08,7.9526,101.49,26.63,10.52,0.25,0.3
2023-05-09,0.0,26.83,34.49,18.77,59.75,1.31,6.6336,101.39,28.61,11.89,0.23,0.3
2023-05-10,0.02,28.76,35.94,21.94,60.04,1.26,6.7716,101.31,30.82,13.51,0.22,0.3
2023-05-11,0.08,27.8,33.8,22.13,63.33,2.42,6.8066,101.43,29.07,13.79,0.22,0.29
2023-05-12,0.1,26.89,32.32,22.36,67.57,2.82,6.6722,101.57,27.85,14.16,0.23,0.29
2023-05-13,0.1,26.62,32.46,21.77,66.18,2.79,6.7126,101.52,27.86,13.62,0.24,0.29
2023-05-14,0.02,26.73,33.78,20.3,60.52,2.49,6.9902,101.56,28.45,12.06,0.22,0.29
2023-05-15,0.09,27.2,34.78,20.76,66.33,2.39,7.7455,101.57,28.98,13.69,0.21,0.28
2023-05-16,0.68,28.19,35.71,20.29,60.35,1.07,7.409,101.19,30.52,12.94,0.2,0.28
2023-05-17,2.84,28.82,35.94,22.98,59.11,1.93,7.0258,100.85,30.37,13.55,0.25,0.28
2023-05-18,7.38,28.45,35.36,22.39,59.5,0.86,6.3818,101.0,30.22,13.35,0.3,0.28
2023-05-19,6.5,28.38,34.91,22.69,68.72,1.57,7.2312,101.23,30.03,15.47,0.39,0.29
2023-05-20,4.96,28.52,33.78,23.93,71.08,1.86,6.5575,101.19,29.91,16.56,0.38,0.3
2023-05-21,4.34,28.63,35.61,22.93,67.23,1.71,5.3933,101.05,30.38,15.37,0.33,0.3
2023-05-22,11.29,28.0,34.21,23.02,70.35,1.53,6.0996,100.97,29.27,15.65,0.4,0.3
2023-05-23,17.72,26.42,32.03,22.81,79.04,1.72,6.1951,100.93,27.51,16.45,0.48,0.32
2023-05-24,16.36,24.96,29.2,22.19,86.09,2.01,4.6445,100.72,25.24,16.77,0.53,0.35
2023-05-25,13.18,24.15,27.66,21.45,84.51,1.93,5.6645,100.56,24.31,15.72,0.53,0.37
2023-05-26,15.22,24.04,28.49,20.04,83.82,2.51,6.2018,100.72,24.5,15.41,0.56,0.38
2023-05-27,0.22,24.07,30.44,17.44,67.67,1.91,8.07,100.97,24.78,12.0,0.45,0.38
2023-05-28,0.52,25.85,32.29,18.57,70.61,1.57,7.1172,101.07,27.19,14.1,0.37,0.37
2023-05-29,0.38,25.39,30.18,21.04,73.28,1.9,6.5741,101.0,26.2,14.3,0.36,0.36
2023-05-30,0.15,26.01,31.69,20.46,67.59,1.91,6.234,100.96,26.76,13.4,0.34,0.35
2023-05-31,8.36,24.07,26.9,22.24,83.65,2.71,4.8598,101.02,23.97,15.52,0.43,0.36
2023-06-01,16.05,25.5,30.87,22.32,83.26,2.07,5.9554,100.81,26.1,16.62,0.5,0.36
2023-06-02,20.3,24.97,29.33,22.21,87.26,2.52,5.6275,100.56,25.06,17.13,0.61,0.4
2023-06-03,12.72,24.78,28.54,21.39,86.48,1.21,5.7053,100.33,24.99,16.75,0.58,0.42
2023-06-04,8.43,25.0,28.89,21.96,84.19,2.16,7.4534,100.39,25.03,16.48,0.57,0.42
2023-06-05,2.77,24.74,29.43,21.13,78.71,2.74,7.219,100.82,24.95,15.02,0.51,0.42
2023-06-06,0.68,25.5,31.13,19.77,70.2,1.91,7.5816,101.04,25.96,13.74,0.45,0.41
2023-06-07,4.11,26.29,30.71,22.25,78.3,1.94,7.177,100.79,26.62,16.36,0.47,0.4
2023-06-08,9.39,25.7,29.5,21.89,85.21,1.97,6.1342,100.68,25.7,17.39,0.53,0.4
2023-06-09,8.09,26.49,31.04,21.74,79.93,1.43,7.4851,100.72,26.93,16.9,0.54,0.41
2023-06-10,7.36,27.24,32.4,21.99,77.31,0.88,7.3073,100.87,28.06,16.95,0.53,0.41
2023-06-11,2.11,27.55,32.59,22.93,75.14,1.56,7.4875,100.99,28.07,16.75,0.49,0.41
2023-06-12,4.17,27.58,32.43,22.37,75.4,1.63,6.7231,101.08,27.98,16.92,0.47,0.4
2023-06-13,7.07,27.96,33.35,22.74,78.27,1.75,7.5432,101.13,28.34,17.96,0.49,0.4
2023-06-14,2.16,27.81,32.7,23.23,78.63,1.91,7.4383,101.14,27.92,17.93,0.48,0.4
2023-06-15,2.31,28.03,33.72,23.31,78.1,1.93,7.17,101.13,28.17,17.91,0.44,0.39
2023-06-16,6.11,27.28,31.36,23.78,84.25,2.68,5.1732,101.15,27.21,18.76,0.49,0.39
2023-06-17,13.0,27.85,32.09,24.21,81.25,2.4,5.6851,101.17,27.91,18.6,0.54,0.4
2023-06-18,9.11,27.05,30.95,23.29,83.42,2.51,6.3086,101.05,27.19,18.36,0.56,0.41
2023-06-19,7.96,27.9,33.26,23.23,80.72,1.94,7.3234,101.14,28.1,18.44,0.51,0.41
2023-06-20,14.67,26.22,29.66,23.7,89.58,2.14,4.8936,101.08,26.02,18.89,0.59,0.42
2023-06-21,17.64,25.71,29.3,22.87,88.48,1.79,5.0796,101.07,25.65,18.1,0.64,0.44
2023-06-22,7.08,26.01,29.2,23.39,90.57,1.66,4.8406,101.26,25.76,18.9,0.59,0.45
2023-06-23,8.7,27.22,31.3,23.91,82.41,1.08,5.8517,101.4,26.87,18.19,0.6,0.46
2023-06-24,10.78,28.04,32.9,23.84,80.18,0.97,6.0401,101.35,28.2,18.42,0.6,0.46
2023-06-25,9.42,27.17,31.75,23.37,81.53,0.94,6.3437,101.23,27.45,17.89,0.6,0.47
2023-06-26,1.65,27.98,33.27,22.79,75.74,0.93,7.267,101.13,28.37,17.23,0.55,0.46
2023-06-27,0.33,28.59,33.67,23.28,72.19,1.48,8.017,101.1,28.94,17.04,0.5,0.45
2023-06-28,6.71,28.29,32.44,24.07,83.02,1.74,5.921,101.07,28.46,19.62,0.52,0.44
2023-06-29,8.36,28.41,33.0,24.48,81.78,1.69,6.9091,101.1,28.71,19.39,0.57,0.44
2023-06-30,1.7,27.58,33.07,22.4,75.79,2.17,7.4174,101.2,27.75,16.85,0.5,0.44
2023-07-01,0.12,27.88,33.47,22.53,74.82,1.47,7.4938,101.22,28.4,16.75,0.46,0.42
2023-07-02,0.23,28.71,34.42,22.91,71.19,0.82,7.6188,101.22,29.43,16.57,0.45,0.41
2023-07-03,3.49,29.75,34.77,25.2,72.96,0.75,5.8296,101.3,30.22,18.25,0.45,0.4
2023-07-04,5.34,29.28,33.33,25.59,79.01,1.0,6.8842,101.44,29.73,19.59,0.52,0.41
2023-07-05,3.3,29.75,34.51,25.5,75.87,1.02,4.8187,101.4,30.18,19.16,0.48,0.41
2023-07-06,5.63,29.48,33.75,25.75,76.8,0.98,6.3461,101.24,29.89,19.25,0.51,0.41
2023-07-07,9.45,28.28,32.06,25.23,83.1,1.7,5.5759,101.17,28.34,19.64,0.54,0.41
2023-07-08,13.07,27.4,30.47,24.94,87.07,2.12,4.8305,101.17,27.19,19.66,0.59,0.43
2023-07-09,5.39,28.5,33.9,24.04,78.36,1.9,6.5969,101.29,28.6,18.51,0.53,0.43
2023-07-10,0.83,28.78,34.55,23.36,75.1,2.13,6.7958,101.35,29.03,17.87,0.47,0.42
2023-07-11,1.37,28.88,34.11,23.95,72.93,1.69,6.4937,101.45,29.22,17.48,0.45,0.41
2023-07-12,0.98,29.36,34.91,23.45,68.22,1.08,6.5875,101.4,29.73,16.47,0.42,0.4
2023-07-13,5.23,30.62,35.49,25.57,69.53,0.62,6.1642,101.22,31.0,18.41,0.45,0.39
2023-07-14,8.29,29.61,33.36,26.4,76.88,0.97,6.1574,101.26,29.93,19.51,0.53,0.4
2023-07-15,5.79,29.03,32.74,25.33,81.13,1.38,5.8142,101.32,29.44,19.93,0.49,0.4
2023-07-16,9.06,29.09,34.11,24.57,76.64,1.36,5.1895,101.39,29.5,18.68,0.51,0.4
2023-07-17,8.55,28.54,33.05,24.41,78.75,1.19,3.4942,101.44,28.81,18.73,0.55,0.41
2023-07-18,12.75,27.67,32.13,24.11,83.64,1.28,4.9771,101.59,27.95,18.94,0.58,0.42
2023-07-19,2.58,29.25,34.41,24.31,74.51,1.42,6.0367,101.7,29.57,18.27,0.49,0.42
2023-07-20,3.14,28.78,32.62,25.2,76.49,1.01,6.522,101.62,28.89,18.34,0.5,0.41
2023-07-21,4.23,30.15,35.09,24.86,73.58,0.98,6.4819,101.28,30.45,18.99,0.48,0.41
2023-07-22,4.45,29.31,34.08,25.26,75.84,1.69,6.2743,101.18,29.38,18.92,0.5,0.41
2023-07-23,1.29,28.66,33.04,24.61,77.55,2.1,6.1073,101.4,28.68,18.65,0.46,0.4
2023-07-24,2.54,28.98,34.22,24.68,75.17,1.84,5.6597,101.69,29.06,18.17,0.46,0.4
2023-07-25,0.96,29.63,34.98,24.01,65.94,0.78,6.6473,101.68,29.72,16.31,0.43,0.39
2023-07-26,9.27,28.78,32.67,25.6,77.52,1.33,5.335,101.54,28.98,18.65,0.5,0.39
2023-07-27,5.41,26.84,30.11,24.46,85.34,1.59,4.2622,101.49,26.9,18.51,0.51,0.4
2023-07-28,14.04,27.47,30.9,24.58,87.24,1.35,3.9672,101.58,27.4,19.72,0.56,0.41
2023-07-29,4.92,29.69,34.49,25.21,71.72,0.76,5.5361,101.54,29.72,17.83,0.53,0.42
2023-07-30,7.73,30.25,34.96,25.31,73.48,0.8,6.4819,101.34,30.46,19.07,0.52,0.42
2023-07-31,20.68,28.7,32.28,25.24,81.06,0.85,5.4545,101.3,28.83,19.54,0.63,0.43
2023-08-01,9.36,29.32,33.82,24.36,75.93,0.6,5.34,101.36,29.55,18.8,0.59,0.45
2023-08-02,12.2,28.78,33.14,25.47,80.06,1.36,5.6532,101.4,29.07,19.35,0.59,0.45
2023-08-03,5.19,28.0,32.73,24.51,82.7,1.95,5.9818,101.37,28.35,19.09,0.54,0.44
2023-08-04,2.91,28.71,33.77,24.07,80.36,1.49,6.4394,101.2,29.36,19.22,0.51,0.43
2023-08-05,3.31,29.78,34.24,25.05,77.15,0.82,6.456,101.23,30.16,19.6,0.52,0.43
2023-08-06,1.51,30.43,35.0,26.07,74.32,1.13,6.1046,101.35,30.67,19.63,0.49,0.42
2023-08-07,1.12,31.36,35.58,27.39,68.36,0.68,6.6108,101.44,30.9,19.13,0.46,0.41
2023-08-08,2.15,31.08,35.36,27.06,71.48,0.83,6.2623,101.4,30.9,19.68,0.47,0.41
2023-08-09,4.69,30.49,34.92,25.91,73.49,1.08,6.2767,101.25,30.73,19.56,0.48,0.4
2023-08-10,7.32,30.14,35.16,25.85,74.35,1.27,5.5992,101.17,30.35,19.35,0.51,0.41
2023-08-11,2.91,30.5,35.92,25.19,73.56,0.81,6.7841,101.19,31.21,19.29,0.48,0.41
2023-08-12,2.68,30.52,34.94,27.01,76.05,1.33,6.4138,101.25,30.97,20.23,0.45,0.4
2023-08-13,5.63,29.31,33.74,25.43,81.11,1.64,6.403,101.31,29.99,20.17,0.46,0.4
2023-08-14,6.88,28.98,32.88,25.66,81.62,1.63,5.3141,101.4,28.92,20.03,0.53,0.41
2023-08-15,1.7,30.18,35.15,24.89,73.3,1.06,6.5249,101.29,30.51,18.94,0.46,0.4
2023-08-16,7.83,29.31,34.39,24.84,75.82,1.0,5.1866,101.15,29.91,18.75,0.48,0.4
2023-08-17,23.21,27.45,31.72,24.44,85.55,1.49,3.9866,101.26,27.45,19.27,0.65,0.43
2023-08-18,5.93,28.08,33.41,23.24,79.55,0.97,5.1672,101.22,28.59,18.31,0.55,0.44
2023-08-19,2.56,28.29,33.34,24.3,79.54,2.08,5.9882,101.18,28.61,18.65,0.5,0.43
2023-08-20,6.05,27.6,30.13,25.61,87.44,2.49,4.7266,101.33,27.43,19.97,0.53,0.43
2023-08-21,1.51,28.48,32.73,25.46,82.61,3.13,6.4337,101.37,28.48,19.7,0.49,0.42
2023-08-22,0.23,28.33,33.35,24.32,77.87,2.47,6.9367,101.16,28.62,18.22,0.45,0.41
2023-08-23,0.31,28.56,33.8,24.0,77.21,2.19,6.2311,101.02,29.03,18.32,0.43,0.4
2023-08-24,1.9,28.0,31.86,24.71,80.86,2.27,5.3489,101.09,28.24,18.75,0.44,0.4
2023-08-25,0.01,28.1,34.0,23.09,73.51,2.33,6.9703,101.05,28.67,16.91,0.41,0.39
2023-08-26,0.02,28.16,34.38,22.84,72.75,2.11,6.941,100.77,28.83,16.67,0.38,0.38
2023-08-27,2.47,28.49,33.67,23.82,79.69,2.01,5.035,100.57,29.13,18.98,0.39,0.37
2023-08-28,4.21,29.0,33.35,25.13,80.05,1.49,5.1643,100.67,29.53,19.65,0.43,0.37
2023-08-29,9.19,28.3,32.35,25.18,84.53,2.89,2.5822,100.74,28.36,20.08,0.49,0.38
2023-08-30,10.75,28.59,32.02,26.25,84.87,5.77,2.5265,100.48,28.49,20.63,0.54,0.39
2023-08-31,9.25,28.4,32.59,25.77,87.14,1.94,3.8098,100.95,28.38,20.83,0.53,0.4
2023-09-01,25.81,28.32,32.92,24.56,84.14,1.35,5.7034,101.41,28.45,19.71,0.61,0.42
2023-09-02,3.11,27.46,32.1,23.27,80.68,2.52,5.143,101.45,27.6,18.13,0.56,0.44
2023-09-03,0.13,26.55,31.54,22.32,70.92,2.53,6.3864,101.3,26.57,14.92,0.46,0.42
2023-09-04,0.13,26.95,32.2,22.32,71.54,2.24,5.7946,101.26,27.18,15.35,0.44,0.41
2023-09-05,0.17,27.5,32.64,22.5,73.91,1.76,6.5083,101.32,27.86,16.28,0.42,0.4
2023-09-06,0.0,27.79,33.04,23.27,69.01,0.96,6.061,101.22,28.19,15.49,0.41,0.39
2023-09-07,0.65,28.15,34.37,22.13,69.55,0.85,6.2566,101.03,28.9,15.75,0.4,0.38
2023-09-08,20.94,27.31,31.59,23.8,78.87,0.89,4.1539,101.07,27.55,17.46,0.55,0.39
2023-09-09,4.87,27.42,32.83,23.08,75.51,0.94,6.2892,101.14,27.74,16.63,0.53,0.41
2023-09-10,4.55,28.68,34.17,23.92,72.01,0.92,6.0209,101.22,29.07,16.71,0.5,0.41
2023-09-11,3.2,28.74,33.54,24.82,77.67,1.23,5.9676,101.31,29.03,18.52,0.47,0.4
2023-09-12,2.75,28.47,32.62,24.53,79.17,1.14,5.5807,101.22,28.64,18.69,0.48,0.4
2023-09-13,2.92,28.91,33.77,25.24,77.34,1.09,5.8894,100.99,29.21,18.73,0.46,0.4
2023-09-14,6.28,28.86,33.65,25.13,77.36,0.98,5.7274,100.9,29.36,18.65,0.48,0.39
2023-09-15,5.54,28.82,34.04,24.91,77.09,1.16,5.7348,101.0,29.44,18.47,0.5,0.4
2023-09-16,3.01,28.12,32.88,24.41,81.68,1.31,5.454,101.1,28.72,18.96,0.48,0.39
2023-09-17,1.95,28.85,33.44,24.73,77.13,1.03,4.999,101.0,28.99,18.61,0.45,0.39
2023-09-18,0.96,27.76,32.05,24.0,79.59,1.48,4.4388,101.01,28.18,18.15,0.44,0.39
2023-09-19,14.74,26.0,28.93,24.15,85.4,2.44,3.5278,101.2,25.69,17.78,0.55,0.4
2023-09-20,19.52,26.92,30.97,24.36,87.83,1.27,5.1326,101.22,27.07,19.2,0.61,0.42
2023-09-21,2.47,26.02,30.67,22.45,82.75,1.5,5.5745,101.19,26.43,17.05,0.54,0.43
2023-09-22,0.4,25.82,31.02,21.81,78.04,2.29,5.9064,101.0,26.16,15.79,0.48,0.42
2023-09-23,0.0,24.97,30.45,20.17,70.0,1.51,6.1831,100.98,25.33,13.33,0.45,0.41
2023-09-24,5.31,26.31,31.45,21.7,75.8,1.76,4.9291,101.07,26.52,15.81,0.46,0.4
2023-09-25,9.95,26.78,31.51,23.0,84.78,1.47,5.0378,101.31,26.86,18.24,0.56,0.41
2023-09-26,12.51,26.38,29.36,24.34,91.21,1.17,3.6979,101.41,26.23,19.4,0.58,0.42
2023-09-27,22.24,25.75,27.99,24.11,92.42,1.05,3.557,101.15,25.68,19.0,0.67,0.46
2023-09-28,4.96,26.89,30.63,24.25,88.86,1.38,4.5566,100.95,27.07,19.5,0.59,0.47
2023-09-29,9.73,27.27,30.9,25.05,87.47,1.19,4.1729,101.06,27.31,19.57,0.6,0.46
2023-09-30,24.18,27.39,31.79,24.19,86.37,0.95,4.2204,101.2,27.56,19.33,0.67,0.48
2023-10-01,20.35,26.21,29.06,24.35,92.47,2.54,4.1882,101.2,26.06,19.54,0.69,0.51
2023-10-02,0.65,25.59,29.67,22.57,83.19,3.7,5.2459,101.19,25.4,16.82,0.58,0.51
2023-10-03,0.9,25.09,29.39,21.95,80.85,3.11,5.4206,101.16,24.83,15.81,0.55,0.5
2023-10-04,4.04,25.69,29.78,22.86,87.03,2.98,5.2414,101.08,25.59,17.74,0.57,0.49
2023-10-05,0.72,26.41,30.79,23.31,84.65,2.26,5.4694,101.03,26.41,17.94,0.55,0.48
2023-10-06,0.21,26.27,31.27,21.96,83.11,1.16,5.4058,100.96,26.56,17.42,0.54,0.47
2023-10-07,5.3,26.53,30.97,22.96,82.2,1.05,4.0745,100.94,26.48,17.46,0.55,0.47
2023-10-08,0.97,22.33,25.6,19.62,81.42,2.18,3.3612,100.94,22.42,13.61,0.56,0.47
2023-10-09,0.1,21.36,26.01,17.26,82.35,2.0,3.1814,100.98,21.51,12.89,0.53,0.46
2023-10-10,0.17,24.32,29.34,20.15,83.56,1.94,4.0649,100.98,24.42,15.73,0.53,0.46
2023-10-11,5.62,26.19,29.36,23.06,90.77,1.84,3.3778,100.77,25.9,19.23,0.56,0.46
2023-10-12,11.51,27.46,29.75,25.99,92.81,3.96,3.168,100.47,27.02,21.32,0.63,0.47
